Fecha,Año,Mes,Persona,Vendedor,SKU,Nombre Producto,Comentarios Producto,Cantidad_ventas,Precio,% Descuento,Descuento,IVA Vigente,Subtotal IVA mayor a 0%,IVA,Total,Saldo,Retenciones,Estado,Dias vencimiento,Fecha Vencimiento,Cantidad_inv,PVP,Costo Adquisición Unitario,Costo Adquisición,Modelo producto
2024-10-04,2024,10,Estética Integral,Sofia Vega,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",11,2279.96,0.0,0.0,0.15,25079.56,3761.93,28841.49,28841.49,0.0,Anulado,26,2024-10-30,96,2279.96,777.16,8548.76,Redondo High Profile
2025-12-11,2025,12,Clínica Santa Inés,Lucía Méndez,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",6,2214.3,0.0,0.0,0.15,13285.8,1992.87,15278.67,15278.67,267.38,Pendiente,21,2026-01-01,89,2214.3,841.0,5046.0,Ergonómico
2025-03-13,2025,3,Dr. Juan Pérez,Sofia Vega,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",3,2183.06,0.0,0.0,0.15,6549.18,982.38,7531.56,0.0,0.0,Pagado,33,2025-04-15,59,2183.06,751.22,2253.66,Redondo Low Profile
2025-07-12,2025,7,MedGroup SA,Elena Gómez,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",11,1153.1,0.0,0.0,0.15,12684.1,1902.62,14586.72,0.0,0.0,Pagado,21,2025-08-02,99,1153.1,484.05,5324.55,Ergonómico
2024-05-06,2024,5,Clínica Santa Inés,Lucía Méndez,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",8,2485.97,0.05,994.39,0.15,18893.37,2834.01,21727.38,0.0,380.23,Pagado,29,2024-06-04,58,2485.97,829.88,6639.04,Ergonómico
2024-03-18,2024,3,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",12,1305.99,0.1,1567.19,0.15,14104.69,2115.7,16220.39,0.0,283.86,Pagado,29,2024-04-16,125,1305.99,536.92,6443.04,Redondo Low Profile
2024-08-01,2024,8,Centro Quirúrgico Norte,Carlos Ruiz,IMP-ER-325,Implante de Seno Ergonómico 325cc,"Grado médico, esterilizado Gamma",6,1784.86,0.15,1606.37,0.15,9102.79,1365.42,10468.21,10468.21,0.0,Pendiente,31,2024-09-01,35,1784.86,723.82,4342.92,Ergonómico
2025-11-29,2025,11,Hospital del Valle,Elena Gómez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",10,1834.27,0.0,0.0,0.15,18342.7,2751.41,21094.11,0.0,0.0,Pagado,58,2026-01-26,102,1834.27,800.61,8006.1,Anatómico
2023-11-26,2023,11,Hospital del Valle,Sofia Vega,IMP-RE-325,Implante de Seno Redondo High Profile 325cc,"Grado médico, esterilizado Gamma",11,1218.31,0.0,0.0,0.15,13401.41,2010.21,15411.62,0.0,0.0,Pagado,38,2024-01-03,82,1218.31,480.88,5289.68,Redondo High Profile
2023-04-23,2023,4,Dr. Juan Pérez,Carlos Ruiz,IMP-ER-450,Implante de Seno Ergonómico 450cc,"Grado médico, esterilizado Gamma",8,1694.96,0.1,1355.97,0.15,12203.71,1830.56,14034.27,14034.27,245.6,Anulado,27,2023-05-20,73,1694.96,566.65,4533.2,Ergonómico
2025-05-22,2025,5,Hospital del Valle,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",1,1534.24,0.1,153.42,0.15,1380.82,207.12,1587.94,0.0,27.79,Pagado,30,2025-06-21,86,1534.24,535.57,535.57,Redondo Low Profile
2024-01-29,2024,1,Estética Integral,Lucía Méndez,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",6,1492.97,0.1,895.78,0.15,8062.04,1209.31,9271.35,0.0,0.0,Pagado,30,2024-02-28,82,1492.97,593.73,3562.38,Redondo Low Profile
2025-01-17,2025,1,Dr. Juan Pérez,Elena Gómez,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",10,1668.23,0.0,0.0,0.15,16682.3,2502.34,19184.64,0.0,335.73,Pagado,37,2025-02-23,53,1668.23,563.03,5630.3,Ergonómico
2025-06-24,2025,6,MedGroup SA,Sofia Vega,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",9,1622.5,0.15,2190.38,0.15,12412.12,1861.82,14273.94,0.0,249.79,Pagado,51,2025-08-14,9,1622.5,548.07,4932.63,Redondo High Profile
2024-10-29,2024,10,Hospital del Valle,Marcos Proaño,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",10,1238.15,0.1,1238.15,0.15,11143.35,1671.5,12814.85,12814.85,0.0,Anulado,38,2024-12-06,9,1238.15,490.16,4901.6,Ergonómico
2023-06-26,2023,6,Dr. Juan Pérez,Sofia Vega,IMP-RE-275,Implante de Seno Redondo High Profile 275cc,"Grado médico, esterilizado Gamma",6,1921.88,0.15,1729.69,0.15,9801.59,1470.24,11271.83,11271.83,0.0,Pendiente,57,2023-08-22,92,1921.88,838.98,5033.88,Redondo High Profile
2023-10-26,2023,10,Centro Quirúrgico Norte,Sofia Vega,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",9,1556.8,0.1,1401.12,0.15,12610.08,1891.51,14501.59,14501.59,253.78,Anulado,22,2023-11-17,32,1556.8,535.12,4816.08,Redondo High Profile
2024-08-30,2024,8,Clínica Santa Inés,Marcos Proaño,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",9,1477.31,0.05,664.79,0.15,12631.0,1894.65,14525.65,0.0,0.0,Pagado,50,2024-10-19,67,1477.31,535.99,4823.91,Ergonómico
2025-11-24,2025,11,Centro Quirúrgico Norte,Lucía Méndez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",6,1931.2,0.15,1738.08,0.15,9849.12,1477.37,11326.49,0.0,0.0,Pagado,51,2026-01-14,111,1931.2,648.25,3889.5,Anatómico
2025-04-12,2025,4,Centro Quirúrgico Norte,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",10,1187.64,0.15,1781.46,0.15,10094.94,1514.24,11609.18,0.0,203.16,Pagado,39,2025-05-21,121,1187.64,534.73,5347.3,Redondo Low Profile
2025-12-06,2025,12,Estética Integral,Lucía Méndez,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",2,1728.68,0.0,0.0,0.15,3457.36,518.6,3975.96,0.0,69.58,Pagado,17,2025-12-23,24,1728.68,706.92,1413.84,Anatómico
2024-09-22,2024,9,MedGroup SA,Lucía Méndez,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",6,2128.4,0.1,1277.04,0.15,11493.36,1724.0,13217.36,0.0,231.3,Pagado,45,2024-11-06,132,2128.4,754.48,4526.88,Redondo Low Profile
2024-03-27,2024,3,Clínica Santa Inés,Marcos Proaño,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",10,1953.43,0.0,0.0,0.15,19534.3,2930.14,22464.44,0.0,0.0,Pagado,57,2024-05-23,139,1953.43,736.28,7362.8,Anatómico
2025-01-12,2025,1,Estética Integral,Carlos Ruiz,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",8,1531.0,0.0,0.0,0.15,12248.0,1837.2,14085.2,0.0,0.0,Pagado,16,2025-01-28,84,1531.0,627.59,5020.72,Redondo Low Profile
2024-12-26,2024,12,Hospital del Valle,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",10,1774.58,0.05,887.29,0.15,16858.51,2528.78,19387.29,0.0,339.28,Pagado,52,2025-02-16,48,1774.58,791.63,7916.3,Redondo Low Profile
2025-09-11,2025,9,Dr. Juan Pérez,Elena Gómez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",6,1721.81,0.1,1033.09,0.15,9297.77,1394.67,10692.44,0.0,0.0,Pagado,56,2025-11-06,58,1721.81,609.49,3656.94,Ergonómico
2024-04-29,2024,4,MedGroup SA,Elena Gómez,IMP-RE-350,Implante de Seno Redondo Low Profile 350cc,"Grado médico, esterilizado Gamma",6,1858.81,0.0,0.0,0.15,11152.86,1672.93,12825.79,0.0,0.0,Pagado,55,2024-06-23,97,1858.81,806.64,4839.84,Redondo Low Profile
2023-07-30,2023,7,Clínica Santa Inés,Marcos Proaño,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",8,1693.36,0.0,0.0,0.15,13546.88,2032.03,15578.91,0.0,0.0,Pagado,58,2023-09-26,122,1693.36,679.26,5434.08,Redondo High Profile
2024-03-29,2024,3,Clínica Santa Inés,Sofia Vega,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",10,1129.7,0.1,1129.7,0.15,10167.3,1525.09,11692.39,0.0,204.62,Pagado,34,2024-05-02,35,1129.7,491.03,4910.3,Redondo High Profile
2025-05-18,2025,5,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-500,Implante de Seno Redondo High Profile 500cc,"Grado médico, esterilizado Gamma",1,2125.79,0.0,0.0,0.15,2125.79,318.87,2444.66,0.0,0.0,Pagado,40,2025-06-27,93,2125.79,787.8,787.8,Redondo High Profile
2024-11-16,2024,11,Clínica Santa Inés,Lucía Méndez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",11,1672.2,0.05,919.71,0.15,17474.49,2621.17,20095.66,0.0,351.67,Pagado,44,2024-12-30,105,1672.2,643.03,7073.33,Ergonómico
2023-06-02,2023,6,Estética Integral,Lucía Méndez,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",9,1647.08,0.1,1482.37,0.15,13341.35,2001.2,15342.55,15342.55,268.49,Pendiente,45,2023-07-17,82,1647.08,591.98,5327.82,Redondo High Profile
2024-06-14,2024,6,Hospital del Valle,Carlos Ruiz,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",5,2121.63,0.1,1060.82,0.15,9547.33,1432.1,10979.43,10979.43,0.0,Pendiente,23,2024-07-07,36,2121.63,837.67,4188.35,Anatómico
2023-01-12,2023,1,Dr. Juan Pérez,Lucía Méndez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",9,2296.34,0.1,2066.71,0.15,18600.35,2790.05,21390.4,0.0,374.33,Pagado,28,2023-02-09,108,2296.34,768.54,6916.86,Ergonómico
2024-07-12,2024,7,Dr. Juan Pérez,Sofia Vega,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",10,1680.92,0.05,840.46,0.15,15968.74,2395.31,18364.05,0.0,321.37,Pagado,39,2024-08-20,101,1680.92,736.21,7362.1,Ergonómico
2025-01-09,2025,1,MedGroup SA,Elena Gómez,IMP-RE-375,Implante de Seno Redondo Low Profile 375cc,"Grado médico, esterilizado Gamma",5,2244.08,0.0,0.0,0.15,11220.4,1683.06,12903.46,0.0,0.0,Pagado,33,2025-02-11,79,2244.08,758.09,3790.45,Redondo Low Profile
2025-02-24,2025,2,Hospital del Valle,Elena Gómez,IMP-AN-250,Implante de Seno Anatómico 250cc,"Grado médico, esterilizado Gamma",9,1550.52,0.0,0.0,0.15,13954.68,2093.2,16047.88,0.0,0.0,Pagado,46,2025-04-11,132,1550.52,539.03,4851.27,Anatómico
2025-06-05,2025,6,Centro Quirúrgico Norte,Carlos Ruiz,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",2,1332.79,0.15,399.84,0.15,2265.74,339.86,2605.6,2605.6,45.6,Pendiente,39,2025-07-14,131,1332.79,557.29,1114.58,Ergonómico
2025-12-17,2025,12,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",5,1276.32,0.0,0.0,0.15,6381.6,957.24,7338.84,7338.84,0.0,Pendiente,36,2026-01-22,12,1276.32,482.79,2413.95,Redondo High Profile
2023-07-20,2023,7,MedGroup SA,Carlos Ruiz,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",3,2134.58,0.0,0.0,0.15,6403.74,960.56,7364.3,0.0,0.0,Pagado,47,2023-09-05,86,2134.58,804.7,2414.1,Redondo Low Profile
2023-08-22,2023,8,Dr. Juan Pérez,Elena Gómez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",11,1555.72,0.1,1711.29,0.15,15401.63,2310.24,17711.87,0.0,309.96,Pagado,45,2023-10-06,13,1555.72,591.03,6501.33,Anatómico
2023-05-30,2023,5,MedGroup SA,Marcos Proaño,IMP-ER-250,Implante de Seno Ergonómico 250cc,"Grado médico, esterilizado Gamma",3,1215.93,0.05,182.39,0.15,3465.4,519.81,3985.21,0.0,69.74,Pagado,55,2023-07-24,114,1215.93,464.13,1392.39,Ergonómico
2023-06-17,2023,6,MedGroup SA,Elena Gómez,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",4,1807.39,0.05,361.48,0.15,6868.08,1030.21,7898.29,0.0,138.22,Pagado,33,2023-07-20,31,1807.39,634.46,2537.84,Redondo Low Profile
2025-02-10,2025,2,Dr. Juan Pérez,Sofia Vega,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",10,1503.67,0.0,0.0,0.15,15036.7,2255.51,17292.21,0.0,302.61,Pagado,49,2025-03-31,118,1503.67,641.73,6417.3,Anatómico
2023-10-21,2023,10,MedGroup SA,Elena Gómez,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",3,1363.96,0.0,0.0,0.15,4091.88,613.78,4705.66,0.0,82.35,Pagado,57,2023-12-17,145,1363.96,596.76,1790.28,Anatómico
2025-04-25,2025,4,Centro Quirúrgico Norte,Elena Gómez,IMP-RE-300,Implante de Seno Redondo Low Profile 300cc,"Grado médico, esterilizado Gamma",5,1886.48,0.15,1414.86,0.15,8017.54,1202.63,9220.17,9220.17,0.0,Pendiente,38,2025-06-02,102,1886.48,664.89,3324.45,Redondo Low Profile
2025-12-03,2025,12,Clínica Santa Inés,Lucía Méndez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",8,1760.65,0.0,0.0,0.15,14085.2,2112.78,16197.98,0.0,283.46,Pagado,45,2026-01-17,103,1760.65,765.1,6120.8,Ergonómico
2025-08-17,2025,8,Dr. Juan Pérez,Lucía Méndez,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",9,1220.03,0.05,549.01,0.15,10431.26,1564.69,11995.95,0.0,209.93,Pagado,34,2025-09-20,23,1220.03,468.02,4212.18,Anatómico
2025-01-07,2025,1,MedGroup SA,Marcos Proaño,IMP-ER-400,Implante de Seno Ergonómico 400cc,"Grado médico, esterilizado Gamma",12,2161.11,0.0,0.0,0.15,25933.32,3890.0,29823.32,0.0,521.91,Pagado,46,2025-02-22,111,2161.11,747.57,8970.84,Ergonómico
2025-01-06,2025,1,Clínica Santa Inés,Sofia Vega,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",3,1683.99,0.0,0.0,0.15,5051.97,757.8,5809.77,0.0,101.67,Pagado,20,2025-01-26,111,1683.99,637.14,1911.42,Redondo High Profile
2023-06-19,2023,6,Hospital del Valle,Marcos Proaño,IMP-RE-300,Implante de Seno Redondo High Profile 300cc,"Grado médico, esterilizado Gamma",4,1626.19,0.0,0.0,0.15,6504.76,975.71,7480.47,0.0,130.91,Pagado,43,2023-08-01,90,1626.19,544.53,2178.12,Redondo High Profile
2024-02-25,2024,2,MedGroup SA,Elena Gómez,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",12,1892.83,0.0,0.0,0.15,22713.96,3407.09,26121.05,0.0,0.0,Pagado,56,2024-04-21,122,1892.83,819.52,9834.24,Ergonómico
2023-11-22,2023,11,Centro Quirúrgico Norte,Sofia Vega,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",5,1101.84,0.15,826.38,0.15,4682.82,702.42,5385.24,0.0,94.24,Pagado,32,2023-12-24,75,1101.84,463.34,2316.7,Anatómico
2025-08-15,2025,8,Clínica Santa Inés,Lucía Méndez,IMP-AN-500,Implante de Seno Anatómico 500cc,"Grado médico, esterilizado Gamma",5,1369.9,0.0,0.0,0.15,6849.5,1027.42,7876.92,0.0,137.85,Pagado,25,2025-09-09,125,1369.9,566.33,2831.65,Anatómico
2024-04-04,2024,4,Dr. Juan Pérez,Marcos Proaño,IMP-AN-300,Implante de Seno Anatómico 300cc,"Grado médico, esterilizado Gamma",7,1529.42,0.0,0.0,0.15,10705.94,1605.89,12311.83,0.0,0.0,Pagado,36,2024-05-10,75,1529.42,511.0,3577.0,Anatómico
2023-09-24,2023,9,Estética Integral,Lucía Méndez,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",5,2025.4,0.0,0.0,0.15,10127.0,1519.05,11646.05,0.0,0.0,Pagado,26,2023-10-20,44,2025.4,782.07,3910.35,Ergonómico
2023-07-27,2023,7,Clínica Santa Inés,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",4,1672.98,0.0,0.0,0.15,6691.92,1003.79,7695.71,0.0,0.0,Pagado,31,2023-08-27,41,1672.98,687.48,2749.92,Redondo Low Profile
2025-02-26,2025,2,Estética Integral,Marcos Proaño,IMP-RE-400,Implante de Seno Redondo High Profile 400cc,"Grado médico, esterilizado Gamma",6,1699.73,0.15,1529.76,0.15,8668.62,1300.29,9968.91,9968.91,174.46,Anulado,39,2025-04-06,127,1699.73,697.69,4186.14,Redondo High Profile
2023-12-01,2023,12,Clínica Santa Inés,Carlos Ruiz,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",11,2025.54,0.1,2228.09,0.15,20052.85,3007.93,23060.78,0.0,0.0,Pagado,53,2024-01-23,38,2025.54,826.33,9089.63,Redondo Low Profile
2025-09-03,2025,9,Estética Integral,Lucía Méndez,IMP-RE-400,Implante de Seno Redondo Low Profile 400cc,"Grado médico, esterilizado Gamma",10,1922.78,0.0,0.0,0.15,19227.8,2884.17,22111.97,0.0,0.0,Pagado,21,2025-09-24,12,1922.78,688.23,6882.3,Redondo Low Profile
2025-03-27,2025,3,Clínica Santa Inés,Lucía Méndez,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",7,1692.05,0.1,1184.44,0.15,10659.91,1598.99,12258.9,12258.9,0.0,Pendiente,23,2025-04-19,39,1692.05,696.4,4874.8,Anatómico
2025-02-06,2025,2,MedGroup SA,Elena Gómez,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",7,1311.7,0.05,459.1,0.15,8722.8,1308.42,10031.22,0.0,0.0,Pagado,25,2025-03-03,59,1311.7,490.63,3434.41,Redondo Low Profile
2025-12-01,2025,12,Hospital del Valle,Elena Gómez,IMP-RE-250,Implante de Seno Redondo High Profile 250cc,"Grado médico, esterilizado Gamma",9,1952.57,0.0,0.0,0.15,17573.13,2635.97,20209.1,0.0,0.0,Pagado,33,2026-01-03,43,1952.57,834.58,7511.22,Redondo High Profile
2025-07-23,2025,7,Estética Integral,Marcos Proaño,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",2,1638.08,0.1,327.62,0.15,2948.54,442.28,3390.82,0.0,59.34,Pagado,56,2025-09-17,115,1638.08,611.42,1222.84,Redondo High Profile
2024-12-31,2024,12,Hospital del Valle,Carlos Ruiz,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",8,1492.7,0.05,597.08,0.15,11344.52,1701.68,13046.2,0.0,228.31,Pagado,51,2025-02-20,141,1492.7,563.06,4504.48,Redondo Low Profile
2024-11-12,2024,11,Dr. Juan Pérez,Lucía Méndez,IMP-ER-300,Implante de Seno Ergonómico 300cc,"Grado médico, esterilizado Gamma",6,2047.87,0.0,0.0,0.15,12287.22,1843.08,14130.3,0.0,247.28,Pagado,24,2024-12-06,121,2047.87,832.95,4997.7,Ergonómico
2025-04-10,2025,4,Dr. Juan Pérez,Marcos Proaño,IMP-RE-350,Implante de Seno Redondo High Profile 350cc,"Grado médico, esterilizado Gamma",3,1904.15,0.05,285.62,0.15,5426.83,814.02,6240.85,0.0,0.0,Pagado,47,2025-05-27,150,1904.15,687.61,2062.83,Redondo High Profile
2023-08-20,2023,8,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",10,2153.85,0.0,0.0,0.15,21538.5,3230.78,24769.28,0.0,433.46,Pagado,54,2023-10-13,38,2153.85,755.71,7557.1,Redondo Low Profile
2023-10-17,2023,10,Clínica Santa Inés,Carlos Ruiz,IMP-RE-375,Implante de Seno Redondo High Profile 375cc,"Grado médico, esterilizado Gamma",1,1581.27,0.1,158.13,0.15,1423.14,213.47,1636.61,0.0,0.0,Pagado,22,2023-11-08,109,1581.27,531.06,531.06,Redondo High Profile
2024-11-07,2024,11,MedGroup SA,Elena Gómez,IMP-RE-500,Implante de Seno Redondo Low Profile 500cc,"Grado médico, esterilizado Gamma",10,1913.09,0.0,0.0,0.15,19130.9,2869.64,22000.54,0.0,0.0,Pagado,20,2024-11-27,7,1913.09,784.14,7841.4,Redondo Low Profile
2024-10-23,2024,10,Centro Quirúrgico Norte,Sofia Vega,IMP-ER-500,Implante de Seno Ergonómico 500cc,"Grado médico, esterilizado Gamma",8,2317.19,0.0,0.0,0.15,18537.52,2780.63,21318.15,0.0,373.07,Pagado,51,2024-12-13,63,2317.19,804.78,6438.24,Ergonómico
2024-06-01,2024,6,Clínica Santa Inés,Sofia Vega,IMP-AN-400,Implante de Seno Anatómico 400cc,"Grado médico, esterilizado Gamma",7,1464.42,0.0,0.0,0.15,10250.94,1537.64,11788.58,0.0,0.0,Pagado,28,2024-06-29,109,1464.42,492.32,3446.24,Anatómico
2023-06-03,2023,6,Hospital del Valle,Sofia Vega,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",3,1619.19,0.05,242.88,0.15,4614.69,692.2,5306.89,0.0,0.0,Pagado,39,2023-07-12,62,1619.19,693.7,2081.1,Ergonómico
2023-08-20,2023,8,Hospital del Valle,Marcos Proaño,IMP-AN-350,Implante de Seno Anatómico 350cc,"Grado médico, esterilizado Gamma",9,2176.54,0.15,2938.33,0.15,16650.53,2497.58,19148.11,0.0,0.0,Pagado,54,2023-10-13,116,2176.54,835.91,7523.19,Anatómico
2023-06-15,2023,6,Centro Quirúrgico Norte,Lucía Méndez,IMP-RE-250,Implante de Seno Redondo Low Profile 250cc,"Grado médico, esterilizado Gamma",5,1468.07,0.0,0.0,0.15,7340.35,1101.05,8441.4,0.0,147.72,Pagado,31,2023-07-16,47,1468.07,527.69,2638.45,Redondo Low Profile
2025-07-07,2025,7,MedGroup SA,Lucía Méndez,IMP-RE-325,Implante de Seno Redondo Low Profile 325cc,"Grado médico, esterilizado Gamma",8,1702.12,0.05,680.85,0.15,12936.11,1940.42,14876.53,14876.53,260.34,Pendiente,53,2025-08-29,22,1702.12,732.21,5857.68,Redondo Low Profile
2024-05-19,2024,5,Clínica Santa Inés,Marcos Proaño,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",12,1142.38,0.0,0.0,0.15,13708.56,2056.28,15764.84,0.0,0.0,Pagado,33,2024-06-21,37,1142.38,476.76,5721.12,Redondo Low Profile
2023-06-11,2023,6,Estética Integral,Marcos Proaño,IMP-ER-275,Implante de Seno Ergonómico 275cc,"Grado médico, esterilizado Gamma",2,1228.47,0.15,368.54,0.15,2088.4,313.26,2401.66,0.0,0.0,Pagado,33,2023-07-14,130,1228.47,481.35,962.7,Ergonómico
2023-05-22,2023,5,Clínica Santa Inés,Lucía Méndez,IMP-ER-350,Implante de Seno Ergonómico 350cc,"Grado médico, esterilizado Gamma",2,2229.94,0.1,445.99,0.15,4013.89,602.08,4615.97,0.0,80.78,Pagado,31,2023-06-22,89,2229.94,752.01,1504.02,Ergonómico
2023-06-13,2023,6,Clínica Santa Inés,Marcos Proaño,IMP-RE-450,Implante de Seno Redondo High Profile 450cc,"Grado médico, esterilizado Gamma",2,1700.08,0.0,0.0,0.15,3400.16,510.02,3910.18,0.0,68.43,Pagado,37,2023-07-20,149,1700.08,738.4,1476.8,Redondo High Profile
2025-02-10,2025,2,Clínica Santa Inés,Marcos Proaño,IMP-AN-275,Implante de Seno Anatómico 275cc,"Grado médico, esterilizado Gamma",11,1334.01,0.0,0.0,0.15,14674.11,2201.12,16875.23,16875.23,0.0,Anulado,47,2025-03-29,88,1334.01,539.12,5930.32,Anatómico
2023-01-01,2023,1,MedGroup SA,Marcos Proaño,IMP-AN-325,Implante de Seno Anatómico 325cc,"Grado médico, esterilizado Gamma",9,1381.24,0.1,1243.12,0.15,11188.04,1678.21,12866.25,12866.25,225.16,Pendiente,30,2023-01-31,91,1381.24,474.77,4272.93,Anatómico
2025-09-30,2025,9,Dr. Juan Pérez,Lucía Méndez,IMP-RE-450,Implante de Seno Redondo Low Profile 450cc,"Grado médico, esterilizado Gamma",9,1149.46,0.05,517.26,0.15,9827.88,1474.18,11302.06,0.0,197.79,Pagado,37,2025-11-06,100,1149.46,521.55,4693.95,Redondo Low Profile
2025-05-05,2025,5,MedGroup SA,Lucía Méndez,IMP-ER-375,Implante de Seno Ergonómico 375cc,"Grado médico, esterilizado Gamma",10,1499.29,0.0,0.0,0.15,14992.9,2248.93,17241.83,0.0,0.0,Pagado,41,2025-06-15,92,1499.29,572.01,5720.1,Ergonómico
2024-09-22,2024,9,Hospital del Valle,Sofia Vega,IMP-AN-375,Implante de Seno Anatómico 375cc,"Grado médico, esterilizado Gamma",8,1885.99,0.1,1508.79,0.15,13579.13,2036.87,15616.0,0.0,0.0,Pagado,55,2024-11-16,55,1885.99,768.69,6149.52,Anatómico
2024-11-20,2024,11,Centro Quirúrgico Norte,Marcos Proaño,IMP-RE-275,Implante de Seno Redondo Low Profile 275cc,"Grado médico, esterilizado Gamma",9,1285.03,0.05,578.26,0.15,10987.01,1648.05,12635.06,0.0,0.0,Pagado,41,2024-12-31,17,1285.03,551.06,4959.54,Redondo Low Profile
